seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
NW_007930987.1	538	547	10	+	15.5204	9.16e-07	0.461	Promoter (<=1kb)	146	1305	3035	1731	1	BBA_10354	-758
NW_007930987.1	538	547	10	-	15.5204	9.16e-07	0.461	Promoter (<=1kb)	146	1305	3035	1731	1	BBA_10354	-767
NW_007930903.1	8432	8441	10	+	15.5204	9.16e-07	0.461	Promoter (3-4kb)	68	5064	7854	2791	1	BBA_09785	3368
NW_007930903.1	8432	8441	10	-	15.5204	9.16e-07	0.461	Promoter (3-4kb)	68	5064	7854	2791	1	BBA_09785	3377
NW_007930923.1	39663	39672	10	+	15.5204	9.16e-07	0.461	Promoter (4-5kb)	88	31880	35326	3447	2	BBA_10106	-4337
NW_007930923.1	39663	39672	10	-	15.5204	9.16e-07	0.461	Promoter (4-5kb)	88	31880	35326	3447	2	BBA_10106	-4346
NW_007930881.1	45680	45689	10	-	15.5204	9.16e-07	0.461	Promoter (2-3kb)	46	46817	48636	1820	2	BBA_09146	2956
NW_007930876.1	45691	45700	10	+	15.5204	9.16e-07	0.461	Promoter (<=1kb)	41	44810	45391	582	2	BBA_08846	-300
NW_007930867.1	45735	45744	10	+	15.5204	9.16e-07	0.461	Promoter (<=1kb)	32	45712	46768	1057	1	BBA_08185	23
NW_007930837.1	48296	48305	10	+	15.5204	9.16e-07	0.461	Promoter (2-3kb)	2	46172	47725	1554	1	BBA_00695	2124
NW_007930837.1	48296	48305	10	-	15.5204	9.16e-07	0.461	Promoter (2-3kb)	2	46172	47725	1554	1	BBA_00695	2133
NW_007930905.1	49265	49274	10	+	15.5204	9.16e-07	0.461	Promoter (<=1kb)	70	49093	49927	835	2	BBA_09842	653
NW_007930848.1	53888	53897	10	+	15.5204	9.16e-07	0.461	Promoter (4-5kb)	13	48926	49330	405	2	BBA_05135	-4558
NW_007930852.1	53907	53916	10	+	15.5204	9.16e-07	0.461	Promoter (1-2kb)	17	55556	56962	1407	1	BBA_06038	-1640
NW_007930846.1	55603	55612	10	+	15.5204	9.16e-07	0.461	Promoter (<=1kb)	11	54642	55471	830	2	BBA_04666	-132
NW_007930850.1	70166	70175	10	-	15.5204	9.16e-07	0.461	Promoter (1-2kb)	15	71201	71998	798	2	BBA_05604	1832
NW_007930882.1	77307	77316	10	+	15.5204	9.16e-07	0.461	Promoter (<=1kb)	47	77687	80062	2376	1	BBA_09197	-371
NW_007930848.1	80839	80848	10	+	15.5204	9.16e-07	0.461	Promoter (3-4kb)	13	77560	79592	2033	1	BBA_05140	3279
NW_007930848.1	80839	80848	10	-	15.5204	9.16e-07	0.461	Promoter (3-4kb)	13	77560	79592	2033	1	BBA_05140	3288
NW_007930836.1	100871	100880	10	+	15.5204	9.16e-07	0.461	Promoter (1-2kb)	1	102128	105545	3418	1	BBA_00033	-1248
NW_007930881.1	111797	111806	10	-	15.5204	9.16e-07	0.461	Promoter (1-2kb)	46	110268	112232	1965	1	BBA_09162	1538
NW_007930872.1	126334	126343	10	+	15.5204	9.16e-07	0.461	Promoter (<=1kb)	37	126592	128924	2333	1	BBA_08645	-249
NW_007930868.1	129891	129900	10	-	15.5204	9.16e-07	0.461	Promoter (<=1kb)	33	129960	131447	1488	1	BBA_08293	-69
NW_007930849.1	146532	146541	10	+	15.5204	9.16e-07	0.461	Promoter (<=1kb)	14	146638	148341	1704	1	BBA_05387	-97
NW_007930849.1	146532	146541	10	-	15.5204	9.16e-07	0.461	Promoter (<=1kb)	14	146638	148341	1704	1	BBA_05387	-106
NW_007930873.1	161871	161880	10	-	15.5204	9.16e-07	0.461	Promoter (1-2kb)	38	162949	164115	1167	1	BBA_08702	-1078
NW_007930847.1	175466	175475	10	-	15.5204	9.16e-07	0.461	Promoter (2-3kb)	12	173451	174410	960	1	BBA_04956	2024
NW_007930853.1	204840	204849	10	+	15.5204	9.16e-07	0.461	Promoter (1-2kb)	18	203071	204327	1257	1	BBA_06268	1769
NW_007930858.1	205056	205065	10	-	15.5204	9.16e-07	0.461	Promoter (<=1kb)	23	204817	205871	1055	1	BBA_07172	248
NW_007930861.1	212564	212573	10	+	15.5204	9.16e-07	0.461	Promoter (2-3kb)	26	210169	212313	2145	1	BBA_07618	2395
NW_007930861.1	212564	212573	10	-	15.5204	9.16e-07	0.461	Promoter (2-3kb)	26	210169	212313	2145	1	BBA_07618	2404
NW_007930849.1	227819	227828	10	-	15.5204	9.16e-07	0.461	Promoter (1-2kb)	14	226158	229052	2895	1	BBA_05417	1670
NW_007930844.1	227994	228003	10	-	15.5204	9.16e-07	0.461	Promoter (1-2kb)	9	226316	228768	2453	1	BBA_04070	1687
NW_007930840.1	260708	260717	10	+	15.5204	9.16e-07	0.461	Promoter (<=1kb)	5	260030	260740	711	2	BBA_02380	23
NW_007930840.1	260708	260717	10	-	15.5204	9.16e-07	0.461	Promoter (<=1kb)	5	260030	260740	711	2	BBA_02380	32
NW_007930852.1	299796	299805	10	+	15.5204	9.16e-07	0.461	Promoter (<=1kb)	17	299004	300485	1482	1	BBA_06106	792
NW_007930852.1	299796	299805	10	-	15.5204	9.16e-07	0.461	Promoter (<=1kb)	17	299004	300485	1482	1	BBA_06106	801
NW_007930864.1	330181	330190	10	-	15.5204	9.16e-07	0.461	Promoter (<=1kb)	29	329987	331321	1335	1	BBA_07975	203
NW_007930843.1	343052	343061	10	+	15.5204	9.16e-07	0.461	Promoter (<=1kb)	8	341772	342330	559	2	BBA_03748	-722
NW_007930849.1	357481	357490	10	+	15.5204	9.16e-07	0.461	Promoter (2-3kb)	14	354925	357566	2642	1	BBA_05459	2556
NW_007930849.1	357481	357490	10	-	15.5204	9.16e-07	0.461	Promoter (2-3kb)	14	354925	357566	2642	1	BBA_05459	2565
NW_007930852.1	360363	360372	10	+	15.5204	9.16e-07	0.461	Promoter (2-3kb)	17	360822	362603	1782	2	BBA_06122	2231
NW_007930852.1	360363	360372	10	-	15.5204	9.16e-07	0.461	Promoter (2-3kb)	17	360822	362603	1782	2	BBA_06122	2240
NW_007930837.1	409702	409711	10	+	15.5204	9.16e-07	0.461	Distal Intergenic	2	412819	414995	2177	2	BBA_00804	5284
NW_007930837.1	409702	409711	10	-	15.5204	9.16e-07	0.461	Distal Intergenic	2	412819	414995	2177	2	BBA_00804	5293
NW_007930857.1	412971	412980	10	+	15.5204	9.16e-07	0.461	Promoter (<=1kb)	22	412584	413339	756	2	BBA_07069	359
NW_007930854.1	415536	415545	10	+	15.5204	9.16e-07	0.461	Promoter (<=1kb)	19	414619	415944	1326	1	BBA_06554	917
NW_007930854.1	415536	415545	10	-	15.5204	9.16e-07	0.461	Promoter (<=1kb)	19	414619	415944	1326	1	BBA_06554	926
NW_007930854.1	416373	416382	10	-	15.5204	9.16e-07	0.461	Promoter (<=1kb)	19	416695	417750	1056	1	BBA_06555	-322
NW_007930842.1	427801	427810	10	+	15.5204	9.16e-07	0.461	Promoter (1-2kb)	7	426271	427836	1566	1	BBA_03359	1530
NW_007930842.1	427801	427810	10	-	15.5204	9.16e-07	0.461	Promoter (1-2kb)	7	426271	427836	1566	1	BBA_03359	1539
