locus_tag	seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	distanceToTSS	GeneID	transcript_id	protein_id	product
BBA_00001	NW_007930836.1	1071	1084	14	-	13.7943	8.77e-06	0.417	Promoter (2-3kb)	1	3335	3683	349	1	-2264	19883013	XM_008595098.1	XP_008593320.1	uncharacterized protein
BBA_00001	NW_007930836.1	3182	3195	14	+	11.0213	5.3e-05	0.439	Promoter (<=1kb)	1	3335	3683	349	1	-140	19883013	XM_008595098.1	XP_008593320.1	uncharacterized protein
BBA_00001	NW_007930836.1	3667	3680	14	+	10.1064	9.05e-05	0.447	Promoter (<=1kb)	1	3335	3683	349	1	332	19883013	XM_008595098.1	XP_008593320.1	uncharacterized protein
BBA_00001	NW_007930836.1	3176	3189	14	-	10.8582	5.85e-05	0.44	Promoter (<=1kb)	1	3335	3683	349	1	-159	19883013	XM_008595098.1	XP_008593320.1	uncharacterized protein
BBA_00002	NW_007930836.1	7664	7677	14	+	12.773	1.77e-05	0.422	Promoter (<=1kb)	1	5664	7104	1441	2	-560	19883014	XM_008595099.1	XP_008593321.1	ABC transporter
BBA_00002	NW_007930836.1	6453	6466	14	-	10.234	8.4e-05	0.446	Promoter (<=1kb)	1	5664	7104	1441	2	651	19883014	XM_008595099.1	XP_008593321.1	ABC transporter
BBA_00005	NW_007930836.1	17924	17937	14	+	15.1986	3.09e-06	0.4	Promoter (2-3kb)	1	15330	20029	4700	1	2594	19883017	XM_008595102.1	XP_008593324.1	ABC transporter transmembrane region
BBA_00005	NW_007930836.1	17075	17088	14	-	12.0922	2.74e-05	0.425	Promoter (1-2kb)	1	15330	20029	4700	1	1758	19883017	XM_008595102.1	XP_008593324.1	ABC transporter transmembrane region
BBA_00007	NW_007930836.1	23077	23090	14	+	10.8652	5.82e-05	0.44	Promoter (<=1kb)	1	23340	25184	1845	1	-250	19883019	XM_008595104.1	XP_008593326.1	iron only hydrogenase large subunit domain-containing protein
BBA_00007	NW_007930836.1	23448	23461	14	-	9.94326	9.94e-05	0.449	Promoter (<=1kb)	1	23340	25184	1845	1	121	19883019	XM_008595104.1	XP_008593326.1	iron only hydrogenase large subunit domain-containing protein
BBA_00008	NW_007930836.1	25053	25066	14	+	10.1489	8.83e-05	0.447	Promoter (1-2kb)	1	25244	26096	853	2	1030	19883020	XM_008595105.1	XP_008593327.1	uncharacterized protein
BBA_00010	NW_007930836.1	29817	29830	14	-	10.1277	8.94e-05	0.447	Promoter (<=1kb)	1	30265	32130	1866	1	-448	19883022	XM_008595107.1	XP_008593329.1	uncharacterized protein
BBA_00010	NW_007930836.1	28587	28600	14	+	10.6099	6.77e-05	0.444	Promoter (1-2kb)	1	30265	32130	1866	1	-1665	19883022	XM_008595107.1	XP_008593329.1	uncharacterized protein
BBA_00012	NW_007930836.1	37171	37184	14	-	10.5035	7.19e-05	0.446	Promoter (<=1kb)	1	37116	37424	309	2	253	19883024	XM_008595109.1	XP_008593331.1	ATP synthase H chain
BBA_00012	NW_007930836.1	37258	37271	14	-	10.3972	7.65e-05	0.446	Promoter (<=1kb)	1	37116	37424	309	2	166	19883024	XM_008595109.1	XP_008593331.1	ATP synthase H chain
BBA_00012	NW_007930836.1	35333	35346	14	+	14.3546	5.92e-06	0.411	Promoter (2-3kb)	1	37116	37424	309	2	2078	19883024	XM_008595109.1	XP_008593331.1	ATP synthase H chain
BBA_00013	NW_007930836.1	39733	39746	14	+	10.6028	6.8e-05	0.444	Promoter (<=1kb)	1	38580	39928	1349	2	182	19883025	XM_008595110.1	XP_008593332.1	cellobiose dehydrogenase, putative
BBA_00014	NW_007930836.1	42955	42968	14	+	10.9716	5.46e-05	0.439	Promoter (1-2kb)	1	42774	44348	1575	2	1380	19883026	XM_008595111.1	XP_008593333.1	serine/threonine-protein kinase psk1
BBA_00014	NW_007930836.1	42263	42276	14	+	9.97163	9.78e-05	0.449	Promoter (2-3kb)	1	42774	44348	1575	2	2072	19883026	XM_008595111.1	XP_008593333.1	serine/threonine-protein kinase psk1
BBA_00014	NW_007930836.1	42955	42968	14	-	11.2553	4.6e-05	0.437	Promoter (1-2kb)	1	42774	44348	1575	2	1393	19883026	XM_008595111.1	XP_008593333.1	serine/threonine-protein kinase psk1
BBA_00016	NW_007930836.1	49602	49615	14	-	11.6667	3.58e-05	0.43	Promoter (<=1kb)	1	47545	49098	1554	2	-517	19883028	XM_008595113.1	XP_008593335.1	U4/U6 small nuclear ribonucleoprotein Prp4
BBA_00016	NW_007930836.1	48302	48315	14	+	11.4965	3.98e-05	0.434	Promoter (<=1kb)	1	47545	49098	1554	2	783	19883028	XM_008595113.1	XP_008593335.1	U4/U6 small nuclear ribonucleoprotein Prp4
BBA_00018	NW_007930836.1	54715	54728	14	-	10.5957	6.83e-05	0.444	Promoter (2-3kb)	1	55812	56743	932	2	2028	19883030	XM_008595115.1	XP_008593337.1	2OG-Fe(II) oxygenase family Oxidoreductase
BBA_00019	NW_007930836.1	58269	58282	14	+	10.9291	5.61e-05	0.439	Promoter (<=1kb)	1	57711	58663	953	2	381	19883031	XM_008595116.1	XP_008593338.1	tat pathway signal sequence
BBA_00022	NW_007930836.1	69331	69344	14	-	12.3688	2.3e-05	0.425	Promoter (<=1kb)	1	67095	68927	1833	2	-417	19883034	XM_008595119.1	XP_008593341.1	inosine-uridine preferring nucleoside hydrolase
BBA_00022	NW_007930836.1	68189	68202	14	-	11.383	4.26e-05	0.437	Promoter (<=1kb)	1	67095	68927	1833	2	738	19883034	XM_008595119.1	XP_008593341.1	inosine-uridine preferring nucleoside hydrolase
BBA_00023	NW_007930836.1	71947	71960	14	+	10.3121	8.04e-05	0.446	Promoter (<=1kb)	1	71296	72546	1251	1	651	19883035	XM_008595120.1	XP_008593342.1	uncharacterized protein
BBA_00023	NW_007930836.1	72074	72087	14	+	11.5035	3.96e-05	0.434	Promoter (<=1kb)	1	71296	72546	1251	1	778	19883035	XM_008595120.1	XP_008593342.1	uncharacterized protein
BBA_00024	NW_007930836.1	76613	76626	14	+	12.2908	2.42e-05	0.425	Promoter (1-2kb)	1	75584	76846	1263	1	1029	19883036	XM_008595121.1	XP_008593343.1	uncharacterized protein
BBA_00024	NW_007930836.1	76478	76491	14	-	10.8582	5.85e-05	0.44	Promoter (<=1kb)	1	75584	76846	1263	1	907	19883036	XM_008595121.1	XP_008593343.1	uncharacterized protein
BBA_00024	NW_007930836.1	76559	76572	14	-	10.3546	7.83e-05	0.446	Promoter (<=1kb)	1	75584	76846	1263	1	988	19883036	XM_008595121.1	XP_008593343.1	uncharacterized protein
BBA_00027	NW_007930836.1	80310	80323	14	-	10.6738	6.52e-05	0.442	Promoter (<=1kb)	1	80124	81112	989	1	199	19883039	XM_008595124.1	XP_008593346.1	Mitochondrial glycoprotein
BBA_00027	NW_007930836.1	80630	80643	14	+	13.9149	8.05e-06	0.417	Promoter (<=1kb)	1	80124	81112	989	1	506	19883039	XM_008595124.1	XP_008593346.1	Mitochondrial glycoprotein
BBA_00027	NW_007930836.1	81391	81404	14	+	11.0638	5.16e-05	0.439	Promoter (1-2kb)	1	80124	81112	989	1	1267	19883039	XM_008595124.1	XP_008593346.1	Mitochondrial glycoprotein
BBA_00029	NW_007930836.1	86791	86804	14	+	10.539	7.05e-05	0.445	Promoter (1-2kb)	1	85654	87786	2133	1	1137	19883041	XM_008595126.1	XP_008593348.1	pumilio-family RNA binding repeat domain-containing protein
BBA_00029	NW_007930836.1	86524	86537	14	-	10.3475	7.87e-05	0.446	Promoter (<=1kb)	1	85654	87786	2133	1	883	19883041	XM_008595126.1	XP_008593348.1	pumilio-family RNA binding repeat domain-containing protein
BBA_00030	NW_007930836.1	89131	89144	14	+	11.1844	4.8e-05	0.438	Promoter (1-2kb)	1	88075	90170	2096	2	1026	19883042	XM_008595127.1	XP_008593349.1	AMP-binding enzyme, putative
BBA_00030	NW_007930836.1	90403	90416	14	+	11.9007	3.09e-05	0.425	Promoter (<=1kb)	1	88075	90170	2096	2	-233	19883042	XM_008595127.1	XP_008593349.1	AMP-binding enzyme, putative
BBA_00030	NW_007930836.1	89799	89812	14	-	10.4184	7.55e-05	0.446	Promoter (<=1kb)	1	88075	90170	2096	2	371	19883042	XM_008595127.1	XP_008593349.1	AMP-binding enzyme, putative
BBA_00031	NW_007930836.1	93414	93427	14	+	11.9645	2.96e-05	0.425	Promoter (1-2kb)	1	92358	93023	666	1	1056	19883043	XM_008595128.1	XP_008593350.1	uncharacterized protein
BBA_00031	NW_007930836.1	93841	93854	14	-	10.4965	7.22e-05	0.446	Promoter (1-2kb)	1	92358	93023	666	1	1496	19883043	XM_008595128.1	XP_008593350.1	uncharacterized protein
BBA_00032	NW_007930836.1	96716	96729	14	+	10.6241	6.72e-05	0.443	Promoter (<=1kb)	1	94827	95943	1117	2	-773	19883044	XM_008595129.1	XP_008593351.1	uncharacterized protein
BBA_00033	NW_007930836.1	102942	102955	14	+	12.461	2.17e-05	0.425	Promoter (<=1kb)	1	102128	105545	3418	1	814	19883045	XM_008595130.1	XP_008593352.1	uncharacterized protein
BBA_00035	NW_007930836.1	108829	108842	14	-	10.9716	5.46e-05	0.439	Promoter (<=1kb)	1	109584	109859	276	1	-755	19883047	XM_008595132.1	XP_008593354.1	uncharacterized protein
BBA_00035	NW_007930836.1	109612	109625	14	+	10.9149	5.65e-05	0.439	Promoter (<=1kb)	1	109584	109859	276	1	28	19883047	XM_008595132.1	XP_008593354.1	uncharacterized protein
BBA_00035	NW_007930836.1	109995	110008	14	+	15.5816	2.28e-06	0.395	Promoter (<=1kb)	1	109584	109859	276	1	411	19883047	XM_008595132.1	XP_008593354.1	uncharacterized protein
BBA_00035	NW_007930836.1	109838	109851	14	+	10.8085	6.02e-05	0.44	Promoter (<=1kb)	1	109584	109859	276	1	254	19883047	XM_008595132.1	XP_008593354.1	uncharacterized protein
BBA_00036	NW_007930836.1	110521	110534	14	-	11.3475	4.35e-05	0.437	Promoter (<=1kb)	1	110439	111308	870	2	787	19883048	XM_008595133.1	XP_008593355.1	Ras family protein
BBA_00038	NW_007930836.1	117078	117091	14	-	13.2766	1.26e-05	0.417	Promoter (<=1kb)	1	116897	117700	804	2	622	19883050	XM_008595135.1	XP_008593357.1	AMME syndrome protein
BBA_00038	NW_007930836.1	117865	117878	14	-	10.6383	6.66e-05	0.442	Promoter (<=1kb)	1	116897	117700	804	2	-178	19883050	XM_008595135.1	XP_008593357.1	AMME syndrome protein
BBA_00039	NW_007930836.1	119486	119499	14	+	10.8865	5.75e-05	0.44	Promoter (<=1kb)	1	119294	119569	276	1	192	19883051	XM_008595136.1	XP_008593358.1	uncharacterized protein
BBA_00044	NW_007930836.1	129715	129728	14	-	10.461	7.37e-05	0.446	Promoter (<=1kb)	1	129300	130070	771	2	355	19883056	XM_008595141.1	XP_008593363.1	uncharacterized protein
